STATION,NAME,DATE,TAVG
VNM00048820,"NOIBAI INTERNATIONAL, VN",1/22/2018,70
VNM00048820,"NOIBAI INTERNATIONAL, VN",1/23/2018,71
VNM00048820,"NOIBAI INTERNATIONAL, VN",1/24/2018,72
VNM00048820,"NOIBAI INTERNATIONAL, VN",1/25/2018,74
VNM00048820,"NOIBAI INTERNATIONAL, VN",1/26/2018,69
VNM00048820,"NOIBAI INTERNATIONAL, VN",1/27/2018,62
VNM00048820,"NOIBAI INTERNATIONAL, VN",1/28/2018,56
VNM00048820,"NOIBAI INTERNATIONAL, VN",1/29/2018,53
VNM00048820,"NOIBAI INTERNATIONAL, VN",1/30/2018,52
VNM00048820,"NOIBAI INTERNATIONAL, VN",1/31/2018,54
VNM00048820,"NOIBAI INTERNATIONAL, VN",2/1/2018,58
VNM00048820,"NOIBAI INTERNATIONAL, VN",2/2/2018,56
VNM00048820,"NOIBAI INTERNATIONAL, VN",2/3/2018,58
VNM00048820,"NOIBAI INTERNATIONAL, VN",2/4/2018,56
VNM00048820,"NOIBAI INTERNATIONAL, VN",2/5/2018,54
VNM00048820,"NOIBAI INTERNATIONAL, VN",2/6/2018,57
VNM00048820,"NOIBAI INTERNATIONAL, VN",2/7/2018,57
VNM00048820,"NOIBAI INTERNATIONAL, VN",2/8/2018,58
VNM00048820,"NOIBAI INTERNATIONAL, VN",2/9/2018,61
VNM00048820,"NOIBAI INTERNATIONAL, VN",2/10/2018,62
VNM00048820,"NOIBAI INTERNATIONAL, VN",2/11/2018,59
VNM00048820,"NOIBAI INTERNATIONAL, VN",2/12/2018,58
VNM00048820,"NOIBAI INTERNATIONAL, VN",2/13/2018,61
VNM00048820,"NOIBAI INTERNATIONAL, VN",2/14/2018,65
VNM00048820,"NOIBAI INTERNATIONAL, VN",2/15/2018,68
VNM00048820,"NOIBAI INTERNATIONAL, VN",2/16/2018,69
VNM00048820,"NOIBAI INTERNATIONAL, VN",2/17/2018,70
VNM00048820,"NOIBAI INTERNATIONAL, VN",2/18/2018,70
VNM00048820,"NOIBAI INTERNATIONAL, VN",2/19/2018,71
VNM00048820,"NOIBAI INTERNATIONAL, VN",2/20/2018,73
VNM00048820,"NOIBAI INTERNATIONAL, VN",2/21/2018,72
VNM00048820,"NOIBAI INTERNATIONAL, VN",2/22/2018,62
VNM00048820,"NOIBAI INTERNATIONAL, VN",2/23/2018,61
VNM00048820,"NOIBAI INTERNATIONAL, VN",2/24/2018,63
VNM00048820,"NOIBAI INTERNATIONAL, VN",2/25/2018,66
VNM00048820,"NOIBAI INTERNATIONAL, VN",2/26/2018,67
VNM00048820,"NOIBAI INTERNATIONAL, VN",2/27/2018,68
VNM00048820,"NOIBAI INTERNATIONAL, VN",2/28/2018,73
VNM00048820,"NOIBAI INTERNATIONAL, VN",3/1/2018,74
VNM00048820,"NOIBAI INTERNATIONAL, VN",3/2/2018,74
VNM00048820,"NOIBAI INTERNATIONAL, VN",3/3/2018,76
VNM00048820,"NOIBAI INTERNATIONAL, VN",3/4/2018,77
VNM00048820,"NOIBAI INTERNATIONAL, VN",3/5/2018,78
VNM00048820,"NOIBAI INTERNATIONAL, VN",3/6/2018,77
VNM00048820,"NOIBAI INTERNATIONAL, VN",3/7/2018,74
VNM00048820,"NOIBAI INTERNATIONAL, VN",3/8/2018,66
VNM00048820,"NOIBAI INTERNATIONAL, VN",3/9/2018,66
VNM00048820,"NOIBAI INTERNATIONAL, VN",3/10/2018,65
VNM00048820,"NOIBAI INTERNATIONAL, VN",3/11/2018,68
VNM00048820,"NOIBAI INTERNATIONAL, VN",3/12/2018,65
VNM00048820,"NOIBAI INTERNATIONAL, VN",3/13/2018,68
VNM00048820,"NOIBAI INTERNATIONAL, VN",3/14/2018,71
VNM00048820,"NOIBAI INTERNATIONAL, VN",3/15/2018,74
VNM00048820,"NOIBAI INTERNATIONAL, VN",3/16/2018,73
VNM00048820,"NOIBAI INTERNATIONAL, VN",3/17/2018,75
VNM00048820,"NOIBAI INTERNATIONAL, VN",3/18/2018,73
VNM00048820,"NOIBAI INTERNATIONAL, VN",3/19/2018,76
VNM00048820,"NOIBAI INTERNATIONAL, VN",3/20/2018,71
VNM00048820,"NOIBAI INTERNATIONAL, VN",3/21/2018,69
VNM00048820,"NOIBAI INTERNATIONAL, VN",3/22/2018,69
VNM00048820,"NOIBAI INTERNATIONAL, VN",3/23/2018,71
VNM00048820,"NOIBAI INTERNATIONAL, VN",3/24/2018,72
VNM00048820,"NOIBAI INTERNATIONAL, VN",3/25/2018,71
VNM00048820,"NOIBAI INTERNATIONAL, VN",3/26/2018,73
VNM00048820,"NOIBAI INTERNATIONAL, VN",3/27/2018,74
VNM00048820,"NOIBAI INTERNATIONAL, VN",3/28/2018,75
VNM00048820,"NOIBAI INTERNATIONAL, VN",3/29/2018,76
VNM00048820,"NOIBAI INTERNATIONAL, VN",3/30/2018,76
VNM00048820,"NOIBAI INTERNATIONAL, VN",3/31/2018,76
VNM00048820,"NOIBAI INTERNATIONAL, VN",4/1/2018,76
VNM00048820,"NOIBAI INTERNATIONAL, VN",4/2/2018,77
VNM00048820,"NOIBAI INTERNATIONAL, VN",4/3/2018,76
VNM00048820,"NOIBAI INTERNATIONAL, VN",4/4/2018,77
VNM00048820,"NOIBAI INTERNATIONAL, VN",4/5/2018,77
VNM00048820,"NOIBAI INTERNATIONAL, VN",4/6/2018,68
VNM00048820,"NOIBAI INTERNATIONAL, VN",4/7/2018,66
VNM00048820,"NOIBAI INTERNATIONAL, VN",4/8/2018,69
VNM00048820,"NOIBAI INTERNATIONAL, VN",4/9/2018,71
VNM00048820,"NOIBAI INTERNATIONAL, VN",4/10/2018,74
VNM00048820,"NOIBAI INTERNATIONAL, VN",4/11/2018,76
VNM00048820,"NOIBAI INTERNATIONAL, VN",4/12/2018,77
VNM00048820,"NOIBAI INTERNATIONAL, VN",4/13/2018,77
VNM00048820,"NOIBAI INTERNATIONAL, VN",4/14/2018,76
VNM00048820,"NOIBAI INTERNATIONAL, VN",4/15/2018,69
VNM00048820,"NOIBAI INTERNATIONAL, VN",4/16/2018,70
VNM00048820,"NOIBAI INTERNATIONAL, VN",4/17/2018,73
VNM00048820,"NOIBAI INTERNATIONAL, VN",4/18/2018,74
VNM00048820,"NOIBAI INTERNATIONAL, VN",4/19/2018,75
VNM00048820,"NOIBAI INTERNATIONAL, VN",4/20/2018,79
VNM00048820,"NOIBAI INTERNATIONAL, VN",4/21/2018,81
VNM00048820,"NOIBAI INTERNATIONAL, VN",4/22/2018,80
VNM00048820,"NOIBAI INTERNATIONAL, VN",4/23/2018,81
VNM00048820,"NOIBAI INTERNATIONAL, VN",4/24/2018,81
VNM00048820,"NOIBAI INTERNATIONAL, VN",4/25/2018,74
VNM00048820,"NOIBAI INTERNATIONAL, VN",4/26/2018,77
VNM00048820,"NOIBAI INTERNATIONAL, VN",4/27/2018,75
VNM00048820,"NOIBAI INTERNATIONAL, VN",4/28/2018,76
VNM00048820,"NOIBAI INTERNATIONAL, VN",4/29/2018,77
VNM00048820,"NOIBAI INTERNATIONAL, VN",4/30/2018,81
VNM00048820,"NOIBAI INTERNATIONAL, VN",5/1/2018,83
VNM00048820,"NOIBAI INTERNATIONAL, VN",5/2/2018,77
VNM00048820,"NOIBAI INTERNATIONAL, VN",5/3/2018,80
VNM00048820,"NOIBAI INTERNATIONAL, VN",5/4/2018,82
VNM00048820,"NOIBAI INTERNATIONAL, VN",5/5/2018,82
VNM00048820,"NOIBAI INTERNATIONAL, VN",5/6/2018,85
VNM00048820,"NOIBAI INTERNATIONAL, VN",5/7/2018,88
VNM00048820,"NOIBAI INTERNATIONAL, VN",5/8/2018,86
VNM00048820,"NOIBAI INTERNATIONAL, VN",5/9/2018,85
VNM00048820,"NOIBAI INTERNATIONAL, VN",5/10/2018,83
VNM00048820,"NOIBAI INTERNATIONAL, VN",5/11/2018,81
VNM00048820,"NOIBAI INTERNATIONAL, VN",5/12/2018,80
VNM00048820,"NOIBAI INTERNATIONAL, VN",5/13/2018,81
VNM00048820,"NOIBAI INTERNATIONAL, VN",5/14/2018,83
VNM00048820,"NOIBAI INTERNATIONAL, VN",5/15/2018,87
VNM00048820,"NOIBAI INTERNATIONAL, VN",5/16/2018,87
VNM00048820,"NOIBAI INTERNATIONAL, VN",5/17/2018,87
VNM00048820,"NOIBAI INTERNATIONAL, VN",5/18/2018,84
VNM00048820,"NOIBAI INTERNATIONAL, VN",5/19/2018,85
VNM00048820,"NOIBAI INTERNATIONAL, VN",5/20/2018,86
VNM00048820,"NOIBAI INTERNATIONAL, VN",5/21/2018,84
VNM00048820,"NOIBAI INTERNATIONAL, VN",5/22/2018,86
VNM00048820,"NOIBAI INTERNATIONAL, VN",5/23/2018,86
VNM00048820,"NOIBAI INTERNATIONAL, VN",5/24/2018,87
VNM00048820,"NOIBAI INTERNATIONAL, VN",5/25/2018,89
VNM00048820,"NOIBAI INTERNATIONAL, VN",5/26/2018,87
VNM00048820,"NOIBAI INTERNATIONAL, VN",5/27/2018,82
VNM00048820,"NOIBAI INTERNATIONAL, VN",5/28/2018,79
VNM00048820,"NOIBAI INTERNATIONAL, VN",5/29/2018,83
VNM00048820,"NOIBAI INTERNATIONAL, VN",5/30/2018,86
VNM00048820,"NOIBAI INTERNATIONAL, VN",5/31/2018,86
VNM00048820,"NOIBAI INTERNATIONAL, VN",6/1/2018,79
VNM00048820,"NOIBAI INTERNATIONAL, VN",6/2/2018,82
VNM00048820,"NOIBAI INTERNATIONAL, VN",6/3/2018,86
VNM00048820,"NOIBAI INTERNATIONAL, VN",6/4/2018,84
VNM00048820,"NOIBAI INTERNATIONAL, VN",6/5/2018,83
VNM00048820,"NOIBAI INTERNATIONAL, VN",6/6/2018,88
VNM00048820,"NOIBAI INTERNATIONAL, VN",6/7/2018,89
VNM00048820,"NOIBAI INTERNATIONAL, VN",6/8/2018,89
VNM00048820,"NOIBAI INTERNATIONAL, VN",6/9/2018,85
VNM00048820,"NOIBAI INTERNATIONAL, VN",6/10/2018,86
VNM00048820,"NOIBAI INTERNATIONAL, VN",6/11/2018,84
VNM00048820,"NOIBAI INTERNATIONAL, VN",6/12/2018,89
VNM00048820,"NOIBAI INTERNATIONAL, VN",6/13/2018,89
VNM00048820,"NOIBAI INTERNATIONAL, VN",6/14/2018,83
VNM00048820,"NOIBAI INTERNATIONAL, VN",6/15/2018,82
VNM00048820,"NOIBAI INTERNATIONAL, VN",6/16/2018,83
VNM00048820,"NOIBAI INTERNATIONAL, VN",6/17/2018,83
VNM00048820,"NOIBAI INTERNATIONAL, VN",6/18/2018,87
VNM00048820,"NOIBAI INTERNATIONAL, VN",6/19/2018,88
VNM00048820,"NOIBAI INTERNATIONAL, VN",6/20/2018,87
VNM00048820,"NOIBAI INTERNATIONAL, VN",6/21/2018,90
VNM00048820,"NOIBAI INTERNATIONAL, VN",6/22/2018,92
VNM00048820,"NOIBAI INTERNATIONAL, VN",6/23/2018,90
VNM00048820,"NOIBAI INTERNATIONAL, VN",6/24/2018,86
VNM00048820,"NOIBAI INTERNATIONAL, VN",6/25/2018,83
VNM00048820,"NOIBAI INTERNATIONAL, VN",6/26/2018,82
VNM00048820,"NOIBAI INTERNATIONAL, VN",6/27/2018,79
VNM00048820,"NOIBAI INTERNATIONAL, VN",6/28/2018,87
VNM00048820,"NOIBAI INTERNATIONAL, VN",6/29/2018,89
VNM00048820,"NOIBAI INTERNATIONAL, VN",6/30/2018,90
VNM00048820,"NOIBAI INTERNATIONAL, VN",7/1/2018,92
VNM00048820,"NOIBAI INTERNATIONAL, VN",7/2/2018,93
VNM00048820,"NOIBAI INTERNATIONAL, VN",7/3/2018,94
VNM00048820,"NOIBAI INTERNATIONAL, VN",7/4/2018,94
VNM00048820,"NOIBAI INTERNATIONAL, VN",7/5/2018,94
VNM00048820,"NOIBAI INTERNATIONAL, VN",7/6/2018,92
VNM00048820,"NOIBAI INTERNATIONAL, VN",7/7/2018,84
VNM00048820,"NOIBAI INTERNATIONAL, VN",7/8/2018,84
VNM00048820,"NOIBAI INTERNATIONAL, VN",7/9/2018,83
VNM00048820,"NOIBAI INTERNATIONAL, VN",7/10/2018,84
VNM00048820,"NOIBAI INTERNATIONAL, VN",7/11/2018,87
VNM00048820,"NOIBAI INTERNATIONAL, VN",7/12/2018,88
VNM00048820,"NOIBAI INTERNATIONAL, VN",7/13/2018,85
VNM00048820,"NOIBAI INTERNATIONAL, VN",7/14/2018,82
VNM00048820,"NOIBAI INTERNATIONAL, VN",7/15/2018,81
VNM00048820,"NOIBAI INTERNATIONAL, VN",7/16/2018,85
VNM00048820,"NOIBAI INTERNATIONAL, VN",7/17/2018,82
VNM00048820,"NOIBAI INTERNATIONAL, VN",7/18/2018,83
VNM00048820,"NOIBAI INTERNATIONAL, VN",7/19/2018,80
VNM00048820,"NOIBAI INTERNATIONAL, VN",7/20/2018,80
VNM00048820,"NOIBAI INTERNATIONAL, VN",7/21/2018,81
VNM00048820,"NOIBAI INTERNATIONAL, VN",7/22/2018,86
VNM00048820,"NOIBAI INTERNATIONAL, VN",7/23/2018,86
VNM00048820,"NOIBAI INTERNATIONAL, VN",7/24/2018,86
VNM00048820,"NOIBAI INTERNATIONAL, VN",7/25/2018,83
VNM00048820,"NOIBAI INTERNATIONAL, VN",7/26/2018,82
VNM00048820,"NOIBAI INTERNATIONAL, VN",7/27/2018,80
VNM00048820,"NOIBAI INTERNATIONAL, VN",7/28/2018,81
VNM00048820,"NOIBAI INTERNATIONAL, VN",7/29/2018,82
VNM00048820,"NOIBAI INTERNATIONAL, VN",7/30/2018,82
VNM00048820,"NOIBAI INTERNATIONAL, VN",7/31/2018,81
VNM00048820,"NOIBAI INTERNATIONAL, VN",8/1/2018,84
VNM00048820,"NOIBAI INTERNATIONAL, VN",8/2/2018,81
VNM00048820,"NOIBAI INTERNATIONAL, VN",8/3/2018,83
VNM00048820,"NOIBAI INTERNATIONAL, VN",8/4/2018,81
VNM00048820,"NOIBAI INTERNATIONAL, VN",8/5/2018,81
VNM00048820,"NOIBAI INTERNATIONAL, VN",8/6/2018,85
VNM00048820,"NOIBAI INTERNATIONAL, VN",8/7/2018,82
VNM00048820,"NOIBAI INTERNATIONAL, VN",8/8/2018,84
VNM00048820,"NOIBAI INTERNATIONAL, VN",8/9/2018,85
VNM00048820,"NOIBAI INTERNATIONAL, VN",8/10/2018,86
VNM00048820,"NOIBAI INTERNATIONAL, VN",8/11/2018,86
VNM00048820,"NOIBAI INTERNATIONAL, VN",8/12/2018,83
VNM00048820,"NOIBAI INTERNATIONAL, VN",8/13/2018,88
VNM00048820,"NOIBAI INTERNATIONAL, VN",8/14/2018,87
VNM00048820,"NOIBAI INTERNATIONAL, VN",8/15/2018,82
VNM00048820,"NOIBAI INTERNATIONAL, VN",8/16/2018,82
VNM00048820,"NOIBAI INTERNATIONAL, VN",8/17/2018,80
VNM00048820,"NOIBAI INTERNATIONAL, VN",8/18/2018,81
VNM00048820,"NOIBAI INTERNATIONAL, VN",8/19/2018,86
VNM00048820,"NOIBAI INTERNATIONAL, VN",8/20/2018,88
VNM00048820,"NOIBAI INTERNATIONAL, VN",8/21/2018,84
VNM00048820,"NOIBAI INTERNATIONAL, VN",8/22/2018,86
VNM00048820,"NOIBAI INTERNATIONAL, VN",8/23/2018,85
VNM00048820,"NOIBAI INTERNATIONAL, VN",8/24/2018,84
VNM00048820,"NOIBAI INTERNATIONAL, VN",8/25/2018,85
VNM00048820,"NOIBAI INTERNATIONAL, VN",8/26/2018,85
VNM00048820,"NOIBAI INTERNATIONAL, VN",8/27/2018,83
VNM00048820,"NOIBAI INTERNATIONAL, VN",8/28/2018,79
VNM00048820,"NOIBAI INTERNATIONAL, VN",8/29/2018,78
VNM00048820,"NOIBAI INTERNATIONAL, VN",8/30/2018,80
VNM00048820,"NOIBAI INTERNATIONAL, VN",8/31/2018,85
VNM00048820,"NOIBAI INTERNATIONAL, VN",9/1/2018,85
VNM00048820,"NOIBAI INTERNATIONAL, VN",9/2/2018,81
VNM00048820,"NOIBAI INTERNATIONAL, VN",9/3/2018,80
VNM00048820,"NOIBAI INTERNATIONAL, VN",9/4/2018,85
VNM00048820,"NOIBAI INTERNATIONAL, VN",9/5/2018,87
VNM00048820,"NOIBAI INTERNATIONAL, VN",9/6/2018,88
VNM00048820,"NOIBAI INTERNATIONAL, VN",9/7/2018,85
VNM00048820,"NOIBAI INTERNATIONAL, VN",9/8/2018,81
VNM00048820,"NOIBAI INTERNATIONAL, VN",9/9/2018,81
VNM00048820,"NOIBAI INTERNATIONAL, VN",9/10/2018,82
VNM00048820,"NOIBAI INTERNATIONAL, VN",9/11/2018,82
VNM00048820,"NOIBAI INTERNATIONAL, VN",9/12/2018,85
VNM00048820,"NOIBAI INTERNATIONAL, VN",9/13/2018,85
VNM00048820,"NOIBAI INTERNATIONAL, VN",9/14/2018,81
VNM00048820,"NOIBAI INTERNATIONAL, VN",9/15/2018,86
VNM00048820,"NOIBAI INTERNATIONAL, VN",9/16/2018,89
VNM00048820,"NOIBAI INTERNATIONAL, VN",9/17/2018,81
VNM00048820,"NOIBAI INTERNATIONAL, VN",9/18/2018,78
VNM00048820,"NOIBAI INTERNATIONAL, VN",9/19/2018,80
VNM00048820,"NOIBAI INTERNATIONAL, VN",9/20/2018,84
VNM00048820,"NOIBAI INTERNATIONAL, VN",9/21/2018,85
VNM00048820,"NOIBAI INTERNATIONAL, VN",9/22/2018,85
VNM00048820,"NOIBAI INTERNATIONAL, VN",9/23/2018,85
VNM00048820,"NOIBAI INTERNATIONAL, VN",9/24/2018,79
VNM00048820,"NOIBAI INTERNATIONAL, VN",9/25/2018,85
VNM00048820,"NOIBAI INTERNATIONAL, VN",9/26/2018,83
VNM00048820,"NOIBAI INTERNATIONAL, VN",9/27/2018,79
VNM00048820,"NOIBAI INTERNATIONAL, VN",9/28/2018,76
VNM00048820,"NOIBAI INTERNATIONAL, VN",9/29/2018,81
VNM00048820,"NOIBAI INTERNATIONAL, VN",9/30/2018,81
VNM00048820,"NOIBAI INTERNATIONAL, VN",10/1/2018,81
VNM00048820,"NOIBAI INTERNATIONAL, VN",10/2/2018,80
VNM00048820,"NOIBAI INTERNATIONAL, VN",10/3/2018,81
VNM00048820,"NOIBAI INTERNATIONAL, VN",10/4/2018,80
VNM00048820,"NOIBAI INTERNATIONAL, VN",10/5/2018,81
VNM00048820,"NOIBAI INTERNATIONAL, VN",10/6/2018,82
VNM00048820,"NOIBAI INTERNATIONAL, VN",10/7/2018,82
VNM00048820,"NOIBAI INTERNATIONAL, VN",10/8/2018,81
VNM00048820,"NOIBAI INTERNATIONAL, VN",10/9/2018,80
VNM00048820,"NOIBAI INTERNATIONAL, VN",10/10/2018,71
VNM00048820,"NOIBAI INTERNATIONAL, VN",10/11/2018,74
VNM00048820,"NOIBAI INTERNATIONAL, VN",10/12/2018,76
VNM00048820,"NOIBAI INTERNATIONAL, VN",10/13/2018,77
VNM00048820,"NOIBAI INTERNATIONAL, VN",10/14/2018,82
VNM00048820,"NOIBAI INTERNATIONAL, VN",10/15/2018,81
VNM00048820,"NOIBAI INTERNATIONAL, VN",10/16/2018,71
VNM00048820,"NOIBAI INTERNATIONAL, VN",10/17/2018,70
VNM00048820,"NOIBAI INTERNATIONAL, VN",10/18/2018,71
VNM00048820,"NOIBAI INTERNATIONAL, VN",10/19/2018,73
VNM00048820,"NOIBAI INTERNATIONAL, VN",10/20/2018,78
VNM00048820,"NOIBAI INTERNATIONAL, VN",10/21/2018,82
VNM00048820,"NOIBAI INTERNATIONAL, VN",10/22/2018,79
VNM00048820,"NOIBAI INTERNATIONAL, VN",10/23/2018,73
VNM00048820,"NOIBAI INTERNATIONAL, VN",10/24/2018,77
VNM00048820,"NOIBAI INTERNATIONAL, VN",10/25/2018,81
VNM00048820,"NOIBAI INTERNATIONAL, VN",10/26/2018,79
VNM00048820,"NOIBAI INTERNATIONAL, VN",10/27/2018,76
VNM00048820,"NOIBAI INTERNATIONAL, VN",10/28/2018,76
VNM00048820,"NOIBAI INTERNATIONAL, VN",10/29/2018,78
VNM00048820,"NOIBAI INTERNATIONAL, VN",10/30/2018,79
VNM00048820,"NOIBAI INTERNATIONAL, VN",10/31/2018,74
VNM00048820,"NOIBAI INTERNATIONAL, VN",11/1/2018,73
VNM00048820,"NOIBAI INTERNATIONAL, VN",11/2/2018,72
VNM00048820,"NOIBAI INTERNATIONAL, VN",11/3/2018,74
VNM00048820,"NOIBAI INTERNATIONAL, VN",11/4/2018,76
VNM00048820,"NOIBAI INTERNATIONAL, VN",11/5/2018,78
VNM00048820,"NOIBAI INTERNATIONAL, VN",11/6/2018,80
VNM00048820,"NOIBAI INTERNATIONAL, VN",11/7/2018,80
VNM00048820,"NOIBAI INTERNATIONAL, VN",11/8/2018,73
VNM00048820,"NOIBAI INTERNATIONAL, VN",11/9/2018,71
VNM00048820,"NOIBAI INTERNATIONAL, VN",11/10/2018,73
VNM00048820,"NOIBAI INTERNATIONAL, VN",11/11/2018,74
VNM00048820,"NOIBAI INTERNATIONAL, VN",11/12/2018,75
VNM00048820,"NOIBAI INTERNATIONAL, VN",11/13/2018,76
VNM00048820,"NOIBAI INTERNATIONAL, VN",11/14/2018,78
VNM00048820,"NOIBAI INTERNATIONAL, VN",11/15/2018,80
VNM00048820,"NOIBAI INTERNATIONAL, VN",11/16/2018,81
VNM00048820,"NOIBAI INTERNATIONAL, VN",11/23/2018,66
VNM00048820,"NOIBAI INTERNATIONAL, VN",11/24/2018,70
VNM00048820,"NOIBAI INTERNATIONAL, VN",11/25/2018,71
VNM00048820,"NOIBAI INTERNATIONAL, VN",11/26/2018,70
VNM00048820,"NOIBAI INTERNATIONAL, VN",11/27/2018,70
VNM00048820,"NOIBAI INTERNATIONAL, VN",11/28/2018,70
VNM00048820,"NOIBAI INTERNATIONAL, VN",11/29/2018,72
VNM00048820,"NOIBAI INTERNATIONAL, VN",11/30/2018,76
VNM00048820,"NOIBAI INTERNATIONAL, VN",12/1/2018,76
VNM00048820,"NOIBAI INTERNATIONAL, VN",12/2/2018,78
VNM00048820,"NOIBAI INTERNATIONAL, VN",12/3/2018,79
VNM00048820,"NOIBAI INTERNATIONAL, VN",12/4/2018,79
VNM00048820,"NOIBAI INTERNATIONAL, VN",12/5/2018,78
VNM00048820,"NOIBAI INTERNATIONAL, VN",12/6/2018,78
VNM00048820,"NOIBAI INTERNATIONAL, VN",12/7/2018,70
VNM00048820,"NOIBAI INTERNATIONAL, VN",12/8/2018,59
VNM00048820,"NOIBAI INTERNATIONAL, VN",12/9/2018,57
VNM00048820,"NOIBAI INTERNATIONAL, VN",12/10/2018,63
VNM00048820,"NOIBAI INTERNATIONAL, VN",12/11/2018,56
VNM00048820,"NOIBAI INTERNATIONAL, VN",12/12/2018,53
VNM00048820,"NOIBAI INTERNATIONAL, VN",12/13/2018,57
VNM00048820,"NOIBAI INTERNATIONAL, VN",12/14/2018,61
VNM00048820,"NOIBAI INTERNATIONAL, VN",12/15/2018,62
VNM00048820,"NOIBAI INTERNATIONAL, VN",12/16/2018,62
VNM00048820,"NOIBAI INTERNATIONAL, VN",12/17/2018,64
VNM00048820,"NOIBAI INTERNATIONAL, VN",12/18/2018,65
VNM00048820,"NOIBAI INTERNATIONAL, VN",12/19/2018,70
VNM00048820,"NOIBAI INTERNATIONAL, VN",12/20/2018,74
VNM00048820,"NOIBAI INTERNATIONAL, VN",12/21/2018,76
VNM00048820,"NOIBAI INTERNATIONAL, VN",12/22/2018,76
VNM00048820,"NOIBAI INTERNATIONAL, VN",12/23/2018,73
VNM00048820,"NOIBAI INTERNATIONAL, VN",12/24/2018,70
VNM00048820,"NOIBAI INTERNATIONAL, VN",12/25/2018,72
VNM00048820,"NOIBAI INTERNATIONAL, VN",12/26/2018,74
VNM00048820,"NOIBAI INTERNATIONAL, VN",12/27/2018,71
VNM00048820,"NOIBAI INTERNATIONAL, VN",12/28/2018,58
VNM00048820,"NOIBAI INTERNATIONAL, VN",12/29/2018,53
VNM00048820,"NOIBAI INTERNATIONAL, VN",12/30/2018,49
VNM00048820,"NOIBAI INTERNATIONAL, VN",12/31/2018,53
VNM00048820,"NOIBAI INTERNATIONAL, VN",1/1/2019,53
VNM00048820,"NOIBAI INTERNATIONAL, VN",1/2/2019,58
VNM00048820,"NOIBAI INTERNATIONAL, VN",1/3/2019,60
VNM00048820,"NOIBAI INTERNATIONAL, VN",1/4/2019,62
VNM00048820,"NOIBAI INTERNATIONAL, VN",1/5/2019,66
VNM00048820,"NOIBAI INTERNATIONAL, VN",1/6/2019,65
VNM00048820,"NOIBAI INTERNATIONAL, VN",1/7/2019,65
VNM00048820,"NOIBAI INTERNATIONAL, VN",1/8/2019,61
VNM00048820,"NOIBAI INTERNATIONAL, VN",1/9/2019,56
VNM00048820,"NOIBAI INTERNATIONAL, VN",1/10/2019,60
VNM00048820,"NOIBAI INTERNATIONAL, VN",1/11/2019,65
VNM00048820,"NOIBAI INTERNATIONAL, VN",1/12/2019,68
VNM00048820,"NOIBAI INTERNATIONAL, VN",1/13/2019,69
VNM00048820,"NOIBAI INTERNATIONAL, VN",1/14/2019,70
VNM00048820,"NOIBAI INTERNATIONAL, VN",1/15/2019,64
VNM00048820,"NOIBAI INTERNATIONAL, VN",1/16/2019,55
VNM00048820,"NOIBAI INTERNATIONAL, VN",1/17/2019,58
VNM00048820,"NOIBAI INTERNATIONAL, VN",1/18/2019,60
VNM00048820,"NOIBAI INTERNATIONAL, VN",1/19/2019,66
VNM00048820,"NOIBAI INTERNATIONAL, VN",1/20/2019,65
VNM00048820,"NOIBAI INTERNATIONAL, VN",1/21/2019,59
VNM00048820,"NOIBAI INTERNATIONAL, VN",1/22/2019,60
VNM00048820,"NOIBAI INTERNATIONAL, VN",1/23/2019,63
VNM00048820,"NOIBAI INTERNATIONAL, VN",1/24/2019,64
VNM00048820,"NOIBAI INTERNATIONAL, VN",1/25/2019,65
VNM00048820,"NOIBAI INTERNATIONAL, VN",1/26/2019,64
VNM00048820,"NOIBAI INTERNATIONAL, VN",1/27/2019,65
VNM00048820,"NOIBAI INTERNATIONAL, VN",1/28/2019,69
VNM00048820,"NOIBAI INTERNATIONAL, VN",1/29/2019,71
VNM00048820,"NOIBAI INTERNATIONAL, VN",1/30/2019,73
VNM00048820,"NOIBAI INTERNATIONAL, VN",1/31/2019,72
VNM00048820,"NOIBAI INTERNATIONAL, VN",2/1/2019,69
VNM00048820,"NOIBAI INTERNATIONAL, VN",2/2/2019,71
VNM00048820,"NOIBAI INTERNATIONAL, VN",2/3/2019,73
VNM00048820,"NOIBAI INTERNATIONAL, VN",2/4/2019,73
VNM00048820,"NOIBAI INTERNATIONAL, VN",2/5/2019,75
VNM00048820,"NOIBAI INTERNATIONAL, VN",2/6/2019,76
VNM00048820,"NOIBAI INTERNATIONAL, VN",2/7/2019,77
VNM00048820,"NOIBAI INTERNATIONAL, VN",2/8/2019,77
VNM00048820,"NOIBAI INTERNATIONAL, VN",2/9/2019,78
VNM00048820,"NOIBAI INTERNATIONAL, VN",2/10/2019,77
VNM00048820,"NOIBAI INTERNATIONAL, VN",2/11/2019,66
VNM00048820,"NOIBAI INTERNATIONAL, VN",2/12/2019,68
VNM00048820,"NOIBAI INTERNATIONAL, VN",2/13/2019,72
VNM00048820,"NOIBAI INTERNATIONAL, VN",2/14/2019,74
VNM00048820,"NOIBAI INTERNATIONAL, VN",2/15/2019,74
VNM00048820,"NOIBAI INTERNATIONAL, VN",2/16/2019,74
VNM00048820,"NOIBAI INTERNATIONAL, VN",2/17/2019,71
VNM00048820,"NOIBAI INTERNATIONAL, VN",2/18/2019,75
VNM00048820,"NOIBAI INTERNATIONAL, VN",2/19/2019,77
